STU_ID,stu_gender,race,aspire88,reading88,math88,science88,history88,reading90,math90,science90,history90,school_id,reading92,math92,science92,history92,faminc88,faminc92,freq_absent88,class_size88,teacher_cert88,teacher_status88,TCH_IDA,class_size90,teacher_cert92,class_size92,teacher_status92,teacher_id,high_faminc92,high_faminc88,male,asian,hispanic,black,white,native_american,fulltime88,fulltime92,certified88,certified92,small_class_size88,regular_class_size88,large_class_size88,small_class_size90,regular_class_size90,large_class_size90,small_class_size92,regular_class_size92,large_class_size92,always_small,always_nonsmall,totalscr88,totalscr90,totalscr92,ln_totalscr88,ln_totalscr90,ln_totalscr92,absent88_bin,uni_aspire88
5773382,1,4,5,54.419998,65.660004,56.580002,60.23,52.880001,61.43,65.68,52.57,72447,59.950001,67.190002,62.610001,65.599998,14,14,2,21,1,1,7244701M,30,1,13,1,7244701M,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,236.89,232.56,255.35001,5.4675961,5.4491482,5.542635,Not frequently absent,Expects university
5773383,1,2,6,66.849998,70.900002,62.439999,73.480003,63.540001,65.089996,63.529999,67.209999,72447,63.630001,64.790001,63.549999,68.620003,11,10,2,21,1,1,7244701M,30,1,13,1,7244701M,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,273.67001,259.37,260.59,5.6119232,5.5582557,5.5629482,Not frequently absent,Expects university
5773385,1,2,5,67.970001,61.700001,46.32,59.970001,53.029999,55.32,40.639999,49.119999,69839,60.700001,53.259998,54.75,60.34,12,12,2,26,1,1,6983908E,26,4,30,1,6983908E,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,235.96001,198.11,229.05,5.4636621,5.2888227,5.4339404,Not frequently absent,Expects university
5773387,1,4,3,67.970001,49.16,60.73,67.510002,63.959999,57.709999,68.260002,63.599998,72447,64.139999,61.130001,66.050003,67.389999,11,11,2,26,1,1,7244702E,24,1,57,1,7244702E,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,245.37,253.53,258.70999,5.5027671,5.5354819,5.5557079,Not frequently absent,Does not expect university
5773399,2,2,6,69.150002,67.120003,65.400002,72.57,63.32,67.589996,67.620003,65.089996,831,60.599998,66.220001,67.190002,67.510002,12,12,2,26,1,1,0083102E,30,1,18,1,0083102E,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,274.23999,263.62,261.52002,5.6140037,5.5745087,5.5665107,Not frequently absent,Expects university
5776719,2,4,5,51.959999,52.360001,47.240002,52.23,54.049999,53.57,51.619999,50.009998,27985,63.68,61.639999,60.580002,67.220001,10,11,2,23,1,1,2798504M,25,3,17,1,2798504M,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,203.79001,209.25,253.12,5.31709,5.3435297,5.5338635,Not frequently absent,Expects university
5776732,2,4,5,49.009998,47.830002,40.490002,45.950001,52.970001,55.43,49.52,38.810001,27985,60.52,53.610001,48.200001,61,14,14,2,23,1,1,2798503E,22,1,18,1,2798503E,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,183.28,196.73001,223.33,5.2110152,5.2818322,5.4086504,Not frequently absent,Expects university
6217702,1,2,6,54.419998,62.459999,58.84,55.209999,64.080002,65.489998,65.769997,61.900002,11228,59.009998,60.560001,67.190002,60.52,10,11,2,11,1,1,1122802E,15,4,18,1,1122802E,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,230.92999,257.23999,247.28,5.4421148,5.5500093,5.5105214,Not frequently absent,Expects university
6217776,1,4,6,70.550003,69.839996,64.019997,65.889999,68.800003,67.290001,70.120003,72.889999,11228,64.739998,68.290001,67.82,68.769997,14,15,2,13,1,1,1122801M,13,1,10,1,1122801M,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,270.29999,279.10001,269.62,5.5995326,5.6315703,5.5970135,Not frequently absent,Expects university
6217789,1,1,6,62.93,74.290001,73.690002,70.440002,61.240002,68.580002,66.440002,66.160004,11228,65.870003,68.82,68.190002,64.330002,14,14,2,13,1,1,1122801M,9,1,10,1,1122801M,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,281.35001,262.42001,267.21002,5.6395993,5.5699463,5.5880351,Not frequently absent,Expects university
6217790,2,4,6,69.150002,64.629997,68.739998,74.669998,65.559998,71.050003,66.879997,70.389999,11228,66.900002,68.809998,68.290001,70.040001,14,15,2,13,1,1,1122801M,13,1,12,1,1122801M,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,277.19,273.88,274.04001,5.6247034,5.61269,5.6132741,Not frequently absent,Expects university
6222094,2,4,6,57.07,62.07,51.970001,48.299999,57,57.540001,51.07,48.259998,7699,56.240002,58.869999,51.529999,45.209999,14,14,2,12,4,1,0769902H,11,1,10,1,0769902H,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,219.41,213.87,211.85001,5.3909421,5.3653684,5.3558784,Not frequently absent,Expects university
6222098,2,2,5,65.879997,50.900002,56.82,49.310001,60.560001,50.27,52.700001,56.709999,7699,61.82,52.490002,53.93,55.68,12,13,2,12,4,1,0769901M,9,2,10,1,0769901M,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,222.91,220.24001,223.92,5.4067683,5.3947177,5.4112887,Not frequently absent,Expects university
6234316,1,4,6,63.400002,63.75,48.470001,60.32,63.169998,61.919998,56.52,62.939999,8043,63.16,60.099998,65.300003,46.07,14,14,2,17,1,1,0804301S,16,1,31,1,0804301S,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,235.94,244.54999,234.63,5.4635777,5.4994197,5.4580097,Not frequently absent,Expects university
6234338,2,4,6,58.669998,66.690002,71.169998,67.730003,56.139999,58.459999,61.509998,55.290001,8043,61.509998,59.41,65.510002,58.380001,15,15,2,15,1,1,0804302H,15,1,10,1,0804302H,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,264.26001,231.39999,244.81,5.5769334,5.4441476,5.5004826,Not frequently absent,Expects university
6234356,2,1,6,61.740002,71.779999,56.66,71.760002,64.470001,67.790001,67.389999,68.160004,8043,99.989998,99.989998,99.989998,99.989998,15,14,2,17,1,1,0804306H,20,1,31,1,0804306H,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,261.94,267.81,399.95999,5.5681157,5.5902777,5.9913645,Not frequently absent,Expects university
6234364,2,4,6,55.34,60.830002,67.730003,47.639999,59.049999,63.790001,53.220001,50.389999,8043,99.989998,99.989998,99.989998,99.989998,14,14,2,16,1,1,0804302H,15,1,19,1,0804302H,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,231.54001,226.45,399.95999,5.4447527,5.422524,5.9913645,Not frequently absent,Expects university
6234367,1,4,6,70.550003,39.799999,56.59,74.059998,68.800003,60.619999,63.200001,72.889999,8043,64.870003,65.019997,70.599998,70.040001,15,15,2,17,1,1,0804306H,20,1,31,1,0804306H,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,241,265.51001,270.53,5.484797,5.5816526,5.6003828,Not frequently absent,Expects university
6234395,1,3,6,43.240002,72.349998,49.119999,60.060001,52.889999,62.34,65.089996,61.139999,8043,99.989998,99.989998,99.989998,99.989998,10,11,2,17,1,1,0804301S,12,1,31,1,0804301S,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,224.77,241.45999,399.95999,5.4150777,5.4867039,5.9913645,Not frequently absent,Expects university
6236017,2,4,5,59.369999,66.349998,55.32,57.41,61.369999,59.830002,63,56.369999,51584,62.16,60.509998,53.02,58.09,13,13,2,12,1,2,5158402E,14,4,20,2,5158402E,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,238.45,240.57001,233.78,5.4741597,5.4830112,5.4543805,Not frequently absent,Expects university
6238576,2,4,6,63.900002,69.980003,49.419998,61.43,65.050003,67.540001,62.529999,58.990002,41365,66.199997,66.260002,58.529999,58.470001,14,14,2,20,4,1,4136501S,24,4,45,1,4136501S,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,244.73001,254.11,249.45999,5.5001554,5.5377674,5.5192986,Not frequently absent,Expects university
6246983,2,3,6,58.799999,70.389999,68.169998,76.699997,61.41,66.540001,61.639999,67.339996,39685,63.639999,64.629997,61.810001,63.950001,11,11,2,21,4,1,3968502E,8,4,12,1,3968502E,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,274.06,256.92999,254.03,5.6133471,5.5488038,5.5374522,Not frequently absent,Expects university
6248809,1,4,5,47.669998,57.959999,54.150002,58.389999,49.889999,61.41,61.049999,64.860001,35008,61.48,62.130001,61.240002,60.27,12,13,2,16,4,1,3500804E,14,4,16,1,3500804E,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,218.17,237.20999,245.12,5.3852744,5.468946,5.5017481,Not frequently absent,Expects university
6248813,1,1,6,69.150002,71.129997,68.040001,58.32,65.839996,63.799999,71.720001,72.889999,35008,47.5,66.870003,67.510002,63.810001,13,13,2,14,4,1,3500802E,15,4,16,1,3500802E,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,266.64001,274.25,245.69,5.5858994,5.6140399,5.5040708,Not frequently absent,Expects university
6248827,1,4,5,63.34,69.669998,68.150002,62.73,62.27,65.959999,71.050003,69.93,35008,63.099998,62.860001,65.739998,67.510002,14,14,2,16,4,1,3500802E,15,4,20,1,3500802E,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,263.89001,269.20999,259.20999,5.5755324,5.5954919,5.5576386,Not frequently absent,Expects university
6248876,1,4,5,50.709999,63.16,55.279999,53.720001,58.98,53.389999,55.59,52.91,35008,45.990002,54.509998,58.630001,46.959999,13,15,2,16,4,1,3500802E,15,4,17,1,3500802E,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,222.87,220.87,206.09,5.4065886,5.3975744,5.3283129,Not frequently absent,Expects university
6248879,1,4,6,54.84,64.489998,69.290001,65.949997,56.939999,64.580002,71.010002,65.580002,35008,51.27,66.480003,69.349998,65.510002,14,14,2,14,4,1,3500802E,15,4,10,1,3500802E,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,254.56999,258.11002,252.61,5.5395761,5.5533857,5.531847,Not frequently absent,Expects university
6248895,1,4,5,62.509998,65.440002,60.759998,69.150002,66.160004,64.510002,70.669998,65.110001,35008,99.980003,65.599998,62.060001,63.68,9,10,2,14,4,1,3500802E,15,4,13,1,3500802E,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,257.85999,266.45001,291.32001,5.5524168,5.5851865,5.6744223,Not frequently absent,Expects university
6259606,2,3,5,60.939999,59.630001,55.630001,66.010002,60.91,60.34,54.189999,60.990002,48347,62.299999,61.529999,58,60.450001,12,13,2,15,1,1,4834702E,17,1,10,1,4834702E,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,242.21001,236.42999,242.28,5.4898052,5.465652,5.4900942,Not frequently absent,Expects university
6259615,2,4,6,58.049999,54.73,65.379997,56.349998,58.779999,58.619999,56.779999,47.939999,48347,66.809998,64.529999,64,63.299999,15,15,2,16,1,1,4834703S,13,1,34,1,4834703S,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,234.50999,222.12,258.63998,5.4574981,5.4032178,5.5554371,Not frequently absent,Expects university
6259618,2,4,6,70.550003,65.480003,74.290001,69.559998,65.120003,63.470001,65.650002,66.839996,48347,67.440002,65.290001,60.220001,66.720001,13,14,2,15,1,1,4834702E,17,1,14,1,4834702E,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,279.88,261.08002,259.67001,5.6343608,5.564827,5.5594115,Not frequently absent,Expects university
6259629,2,4,6,60.5,71.260002,69.75,76.699997,64.169998,67.809998,68.260002,66.629997,48347,65.370003,69.050003,67.440002,64.839996,12,12,2,16,1,1,4834701S,16,1,20,1,4834701S,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,278.20999,266.87,266.70001,5.628376,5.5867615,5.5861244,Not frequently absent,Expects university
6259642,2,4,6,70.550003,63.700001,59.490002,70.559998,65.889999,64.970001,58.919998,67.739998,48347,67.360001,62.240002,62.709999,64.099998,14,14,1,16,1,1,4834702E,11,1,10,1,4834702E,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,264.29999,257.51999,256.41,5.5770845,5.5510974,5.5467777,Frequently absent,Expects university
6263017,2,4,6,58.810001,52.27,57.73,64.209999,63.07,54.419998,53.380001,62.52,17790,63.709999,51.349998,50.150002,59.43,14,15,1,15,1,1,1779001S,17,3,14,1,1779001S,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,233.02,233.39,224.64,5.4511242,5.4527111,5.4144993,Frequently absent,Expects university
6263029,2,1,6,62.439999,54.009998,51.740002,64.18,57.310001,58.049999,57.110001,55.970001,17790,57.380001,55.57,50.23,67.389999,15,15,2,15,1,1,1779001S,17,3,5,1,1779001S,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,232.37,228.44,230.57001,5.4483309,5.4312735,5.4405546,Not frequently absent,Expects university
6263066,2,4,6,66.709999,61.200001,66.089996,55.459999,63.400002,65.629997,56.360001,62.610001,17790,99.989998,99.989998,99.989998,99.989998,10,10,2,15,1,1,1779001S,17,3,5,1,1779001S,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,249.45999,248,399.95999,5.5192986,5.5134287,5.9913645,Not frequently absent,Expects university
6263067,1,4,6,60.009998,64.209999,73.919998,66.870003,66,68.18,64.330002,63.43,17790,66.610001,63.959999,62.419998,62.59,11,11,2,15,1,1,1779001S,17,3,5,1,1779001S,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,265.01001,261.94,255.58,5.5797677,5.5681157,5.5435357,Not frequently absent,Expects university
6282100,1,4,6,60.759998,62.259998,71.440002,65.139999,67.349998,64.940002,61.389999,60.73,4539,99.989998,99.989998,99.989998,99.989998,14,14,2,17,1,1,0453902H,11,1,24,1,0453902H,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,259.60001,254.41,399.95999,5.5591421,5.5389471,5.9913645,Not frequently absent,Expects university
6282118,2,1,6,54.830002,71.860001,63.400002,53.34,62.5,67.550003,51.77,48.18,4539,99.989998,99.989998,99.989998,99.989998,10,9,2,17,1,1,0453905S,17,1,24,1,0453905S,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,243.43001,230,399.95999,5.4948297,5.4380794,5.9913645,Not frequently absent,Expects university
6282120,1,4,5,56.150002,67.300003,57.560001,61.41,56.880001,65.080002,64,54.380001,4539,99.989998,99.989998,99.989998,99.989998,12,13,2,11,1,1,0453901S,14,1,38,1,0453901S,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,242.42001,240.34,399.95999,5.4906716,5.4820547,5.9913645,Not frequently absent,Expects university
6282131,1,4,5,58.259998,70.449997,67.370003,64.440002,67.940002,70.690002,72.540001,59.950001,4539,99.989998,99.989998,99.989998,99.989998,14,15,2,17,1,1,0453906H,14,1,24,1,0453906H,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,260.51999,271.12,399.95999,5.5626798,5.6025615,5.9913645,Not frequently absent,Expects university
6282134,2,4,6,68.68,72.349998,77.75,59.759998,68.910004,69.269997,72.540001,59.48,4539,99.989998,99.989998,99.989998,99.989998,15,15,2,8,1,1,0453906H,14,1,24,1,0453906H,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,278.54001,270.20001,399.95999,5.6295619,5.5991626,5.9913645,Not frequently absent,Expects university
6282149,2,4,6,56.939999,59.439999,59.849998,64.410004,68.910004,66.510002,63.849998,63.459999,4539,99.989998,99.989998,99.989998,99.989998,14,15,2,11,1,1,0453902H,11,1,38,1,0453902H,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,240.64,262.73001,399.95999,5.4833021,5.5711269,5.9913645,Not frequently absent,Expects university
6282192,1,4,6,49.48,51.119999,66.269997,57.68,58.16,55.720001,60.630001,68.529999,4539,99.989998,99.989998,99.989998,99.989998,10,11,2,17,1,1,0453902H,11,1,24,1,0453902H,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,224.54999,243.04001,399.95999,5.4140983,5.4932261,5.9913645,Not frequently absent,Expects university
6802327,2,4,6,70.550003,51.34,66.849998,71.940002,68.050003,57.43,53.73,71.889999,78869,65.879997,60.98,60.830002,67.510002,9,9,2,29,1,1,7886903E,22,1,22,1,7886903E,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,260.67999,251.10001,255.2,5.5632935,5.5258512,5.5420475,Not frequently absent,Expects university
6803054,2,3,5,43.310001,43.450001,43.529999,44.110001,40.09,41.459999,42.150002,43.639999,57507,45.099998,39.439999,40.330002,45.48,9,12,2,31,1,1,5750705E,21,1,27,1,5750705E,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,174.39999,167.34,170.35001,5.1613517,5.1200275,5.1378551,Not frequently absent,Expects university
6803075,2,3,5,56.220001,46.25,46.59,46.27,54.040001,50.630001,36.810001,41.080002,98330,99.980003,51.959999,44.810001,49.369999,7,7,2,31,1,1,9833001M,19,1,23,1,9833001M,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,195.33,182.56,246.12,5.2746906,5.2070789,5.5058193,Not frequently absent,Expects university
6803815,2,4,5,62.970001,65.650002,72.910004,63.630001,63.91,61.349998,65.599998,64.339996,32996,60.380001,64.510002,54.439999,64.010002,12,12,2,18,1,1,3299605M,27,1,16,1,3299605M,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,265.16,255.2,243.34,5.5803332,5.5420475,5.4944596,Not frequently absent,Expects university
6803831,2,3,5,42.889999,36.279999,38.299999,47.540001,43.02,37.68,36.68,42.18,32996,38.919998,34.139999,40.73,36.889999,8,9,2,25,1,1,3299604H,22,1,15,1,3299604H,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,165.00999,159.56,150.67999,5.1060061,5.0724201,5.0151582,Not frequently absent,Expects university
6803837,1,4,5,56.110001,60.380001,58.080002,53.720001,54.23,59.919998,67.68,59.889999,32996,54.009998,61.740002,65.010002,68.470001,12,11,2,22,1,1,3299601M,23,1,16,1,3299601M,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,228.29001,241.72,249.23001,5.4306169,5.4877801,5.5183764,Not frequently absent,Expects university
6803854,1,4,6,42.299999,55,59.709999,54.360001,49.200001,59.18,53.220001,56.830002,32996,55.77,62.299999,51.59,52.669998,8,8,2,22,1,1,3299602H,25,1,16,1,3299602H,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,211.37,218.43001,222.33,5.35361,5.3864655,5.4041629,Not frequently absent,Expects university
6803887,1,4,5,46.5,46.080002,40.52,38.849998,44.720001,45.049999,45.57,43.959999,32996,39.110001,44.279999,50.060001,41.799999,8,9,2,25,1,1,3299608H,22,1,22,1,3299608H,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,171.95,179.3,175.25,5.1472039,5.1890602,5.1662135,Not frequently absent,Expects university
6804290,2,4,6,69.150002,61.889999,53.18,65.129997,61.16,59.150002,57.529999,56.400002,18219,60.23,57.93,52.860001,60.740002,7,8,2,29,1,1,1821904E,24,1,30,1,1821904E,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,249.35001,234.24001,231.76001,5.5188575,5.456346,5.4457026,Not frequently absent,Expects university
6804841,2,3,6,66.830002,70.449997,73.849998,72.389999,99.989998,99.989998,99.989998,99.989998,62980,63.990002,64.870003,65.849998,69.169998,11,11,2,28,1,1,6298010S,27,1,35,1,6298010S,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,283.51999,399.95999,263.88,5.6472826,5.9913645,5.5754943,Not frequently absent,Expects university
6806028,1,4,5,60.189999,52.049999,71.68,57.459999,58.209999,59.889999,59.900002,60.27,84324,55.57,55.650002,62.779999,59.439999,11,12,2,15,1,1,8432402H,23,1,26,1,8432402H,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,241.38,238.27,233.44,5.4863725,5.4734044,5.4529252,Not frequently absent,Expects university
6806032,2,4,5,36.09,38.98,45.709999,45.830002,44.82,44.419998,47.560001,46.400002,84324,46.02,44.990002,38.709999,38.009998,10,9,2,25,1,1,8432403H,26,1,16,1,8432403H,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,166.61,183.2,167.73,5.1156559,5.2105784,5.1223555,Not frequently absent,Expects university
6806084,2,3,3,38.150002,51.98,42.470001,47.23,35.830002,39.810001,39.23,44.110001,84324,38.25,35.389999,33.419998,39.830002,9,8,2,27,1,1,8432406H,17,1,17,1,8432406H,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,179.83,158.98001,146.89,5.1920118,5.0687785,4.9896841,Not frequently absent,Does not expect university
6806830,2,4,5,49.459999,46.639999,50.41,45.349998,41.759998,47.889999,46.16,53.77,77121,99.989998,99.989998,99.989998,99.989998,12,13,2,23,1,1,7712108H,27,1,15,1,7712108H,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,191.86,189.58,399.95999,5.2567658,5.2448111,5.9913645,Not frequently absent,Expects university
6806864,2,4,6,53.650002,50.299999,59.860001,53.200001,61.459999,49.459999,50.009998,68.370003,77121,52.990002,36.799999,56.84,48.32,10,11,2,26,1,1,7712101M,21,1,17,1,7712101M,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,217.01001,229.3,194.95,5.3799434,5.4350314,5.2727432,Not frequently absent,Expects university
6806880,1,3,4,37.16,38.75,36.73,35.950001,35.639999,35.650002,42.040001,40.18,77121,38.419998,36.740002,34.91,42.07,3,5,2,12,1,1,7712105H,23,1,13,1,7712105H,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,148.59,153.51001,152.14,5.0011907,5.0337658,5.0248013,Not frequently absent,Does not expect university
6808107,2,3,5,49.869999,42.73,48.759998,48.669998,58.029999,45.200001,43.459999,55.23,38465,52.43,48.939999,40.07,47.450001,5,10,2,23,1,1,3846503M,19,1,22,1,3846503M,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,190.03,201.92,188.89,5.2471819,5.3078713,5.2411647,Not frequently absent,Expects university
6808181,2,3,6,44.619999,43.220001,47.619999,49.619999,42.82,55.490002,40.869999,55.34,38465,49.810001,51.580002,38.619999,50.939999,8,9,2,20,1,1,3846503M,17,1,21,1,3846503M,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,185.08,194.52,190.95,5.220788,5.270535,5.2520118,Not frequently absent,Expects university
6808194,1,4,5,62.93,62.830002,75.949997,74.059998,65.699997,67.809998,69.279999,65.419998,38465,65.269997,69.839996,65.779999,61.18,11,11,2,16,1,1,3846507M,16,1,5,1,3846507M,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,275.76999,268.20999,262.07001,5.6195669,5.5917702,5.5686116,Not frequently absent,Expects university
6808670,1,4,2,66.650002,45.130001,55.630001,55.419998,56.43,53.509998,57.91,48.59,77777,99.989998,99.989998,99.989998,99.989998,9,10,2,26,1,1,7777707M,23,1,17,1,7777707M,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,222.83,216.44,399.95999,5.4064093,5.3773136,5.9913645,Not frequently absent,Does not expect university
6808691,2,3,5,57.639999,46.700001,51.360001,59.529999,58.470001,53.259998,55.75,59.580002,77777,55.43,53.869999,62.02,59.790001,7,5,2,28,1,1,7777704H,29,1,15,1,7777704H,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,215.23,227.06,231.11,5.3717074,5.4252143,5.442894,Not frequently absent,Expects university
6811104,2,4,6,39.59,42.540001,46.939999,43.150002,31.530001,39.799999,33.130001,35.07,47980,37.139999,46.869999,34.389999,33.509998,12,12,2,32,1,1,4798007S,27,3,70,1,4798007S,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,172.22,139.53,151.91,5.1487727,4.9382796,5.0232882,Not frequently absent,Expects university
6811137,1,1,5,45.98,54.080002,47.889999,53.209999,49.450001,55.380001,62.02,58.849998,47980,53.080002,53.990002,54.279999,51.689999,10,8,2,31,1,1,4798015S,27,1,40,1,4798015S,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,201.16,225.7,213.04001,5.3041005,5.4192066,5.3614798,Not frequently absent,Expects university
6811155,2,4,3,59.220001,44.810001,45.439999,44.860001,37.200001,39.810001,37.610001,41.07,47980,50.02,36.310001,39.810001,40.279999,8,9,2,30,1,1,4798003S,28,1,28,1,4798003S,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,194.33,155.69,166.42,5.269558,5.0478668,5.1145148,Not frequently absent,Does not expect university
6811186,1,4,5,59.23,51.610001,53.049999,55.880001,57.060001,58.91,58.75,51.810001,47980,56.259998,54.98,59.080002,50.689999,11,10,2,31,1,1,4798015S,27,1,20,1,4798015S,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,219.77,226.53,221.00999,5.3925815,5.4228773,5.3982081,Not frequently absent,Expects university
6811427,1,4,3,38.560001,47.330002,46.400002,99.980003,37.669998,48.740002,41.07,41.52,19348,40.389999,49.860001,50.549999,48.529999,10,10,2,22,1,1,1934808M,26,1,24,1,1934808M,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,232.27,169,189.33,5.4479003,5.1298985,5.2434916,Not frequently absent,Does not expect university
6811455,2,4,5,69.150002,73.349998,62.560001,99.980003,64.330002,71.050003,64.889999,68.199997,19348,68.089996,69.550003,62.860001,67.040001,10,9,2,16,1,1,1934801M,18,1,18,1,1934801M,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,305.04001,268.47,267.54001,5.7204428,5.5927391,5.5892692,Not frequently absent,Expects university
